"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19763203,"11/23/2021 10:15:00 PM","11/24/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","6400 TELEGRAPH RD, COMMERCE, CA 90040","6400 TELEGRAPH RD","COMMERCE","90040","921-15769-0245","0245","15769","NO","CA0190002","EAST LOS ANGELES",-118.142,33.993,1
19760906,"11/20/2021 03:32:00 AM","11/20/2021","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","20600 S CATALINA ST, TORRANCE, CA 90502","20600 S CATALINA ST","TORRANCE","90502","921-11270-1694","1694","11270","NO","CA0190016","CARSON",-118.293,33.843,2
19759504,"09/14/2021 12:00:00 AM","11/18/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","3200 ANGELUS AVE, ROSEMEAD, CA 91770","3200 ANGELUS AVE","ROSEMEAD","91770","921-11872-0532","0532","11872","NO","CA0190005","TEMPLE",-118.087,34.067,2
19772155,"12/05/2021 10:10:00 PM","12/05/2021","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","100 E AVENUE K, LANCASTER, CA","100 E AVENUE K","LANCASTER",,"921-20185-1133","1133","20185","NO","CA0190024","LANCASTER",-118.129,34.675,2
19772595,"12/06/2021 04:00:00 PM","12/06/2021","LARCENY THEFT","386","THEFT, PETTY: Bicycles","5200 VALLEY RIDGE, LOS ANGELES, CA","5200 VALLEY RIDGE","LOS ANGELES",,"921-03100-2761","2761","03100","NO","CA0190065","MARINA DEL REY",-118.344,33.994,1
19756634,"11/15/2021 04:04:00 PM","11/15/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PARAMOUNT BLVD AND SOMERSET BLVD, PARAMOUNT, CA 90723","PARAMOUNT BLVD AND SOMERSET BLVD","PARAMOUNT","90723","921-20890-1365","1365","20890","NO","CA0190013","LAKEWOOD",-118.16,33.896,2
19755690,"11/14/2021 11:06:00 AM","11/14/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","39200 10TH ST W, PALMDALE, CA 93551","39200 10TH ST W","PALMDALE","93551","921-14876-2611","2611","14876","NO","CA01900W9","PALMDALE",-118.147,34.596,1
19760950,"11/20/2021 03:20:00 AM","11/20/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","24000 MARBELLA AVE, CARSON, CA","24000 MARBELLA AVE","CARSON",,"921-11272-1624","1624","11272","NO","CA0190016","CARSON",-118.27,33.806,1
19760972,"11/20/2021 04:30:00 AM","11/20/2021","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","18400 S BROADWAY AVE, CARSON, CA","18400 S BROADWAY AVE","CARSON",,"921-11273-1614","1614","11273","NO","CA0190016","CARSON",-118.278,33.862,1
19757341,"11/16/2021 12:48:00 PM","11/16/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALONDRA BLVD AND VIRGINIA AVE, PARAMOUNT, CA","ALONDRA BLVD AND VIRGINIA AVE","PARAMOUNT",,"921-20950-1368","1368","20950","NO","CA0190013","LAKEWOOD",-118.154,33.889,2
19757352,"11/16/2021 11:30:00 AM","11/16/2021","ARSON","275","ARSON: Community/Public (Churches, Jails, Schools, Etc)","30200 MORNING VIEW DR, MALIBU, CA","30200 MORNING VIEW DR","MALIBU",,"021-06842-1012","1012","06842","NO","CA0190022","MALIBU/LOST HILLS",-118.828,34.024,1
19760718,"11/19/2021 09:45:00 PM","11/19/2021","WEAPON LAWS","151","WEAPON LAWS: Felony","10000 E AVENUE Q-12, LITTLEROCK, CA","10000 E AVENUE Q-12","LITTLEROCK",,"021-15157-2663","2663","15157","NO","CA01900W9","PALMDALE",-117.951,34.575,2
19758429,"11/17/2021 09:13:00 AM","11/17/2021","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","2700 CARSON ST, LAKEWOOD, CA","2700 CARSON ST","LAKEWOOD",,"921-21024-1323","1323","21024","NO","CA0190013","LAKEWOOD",-118.158,33.83,1
19764522,"11/26/2021 10:00:00 AM","11/26/2021","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","17300 PIONEER BLVD, ARTESIA, CA","17300 PIONEER BLVD","ARTESIA",,"921-21461-1348","1348","21461","NO","CA0190013","LAKEWOOD",-118.082,33.873,1
19756742,"11/15/2021 06:32:00 PM","11/15/2021","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","23800 DECORAH RD, DIAMOND BAR, CA 91765","23800 DECORAH RD","DIAMOND BAR","91765","921-07867-2920","2920","07867","NO","CA0190020","WALNUT",-117.804,34.027,2
19757070,"12/31/2020 12:00:00 PM","11/16/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","22800 PORTAGE CIRCLE DR, TOPANGA, CA 90290","22800 PORTAGE CIRCLE DR","TOPANGA","90290","921-06840-1032","1032","06840","NO","CA0190022","MALIBU/LOST HILLS",-118.624,34.117,2
19756666,"11/10/2021 12:00:00 PM","11/15/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046","7900 SANTA MONICA BLVD","WEST HOLLYWOOD","90046","921-05076-0974","0974","05076","NO","CA0190009","WEST HOLLYWOOD",-118.363,34.09,2
19759776,"11/18/2021 06:14:00 PM","11/18/2021","WEAPON LAWS","151","WEAPON LAWS: Felony","BRITTAIN ST AND NORWALK BLVD, HAWAIIAN GARDENS, CA 90716","BRITTAIN ST AND NORWALK BLVD","HAWAIIAN GARDENS","90716","921-21147-1351","1351","21147","NO","CA0190013","LAKEWOOD",-118.071,33.824,2
19757091,"11/15/2021 11:30:00 AM","11/16/2021","VANDALISM","263","VANDALISM FELONY","14500 LEFLOSS AVE, NORWALK, CA 90650","14500 LEFLOSS AVE","NORWALK","90650","921-12343-0455","0455","12343","NO","CA0190004","NORWALK",-118.1,33.898,2
19765879,"11/28/2021 01:00:00 PM","11/28/2021","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","44600 SIERRA HWY, LANCASTER, CA 93534","44600 SIERRA HWY","LANCASTER","93534","921-19732-1123","1123","19732","NO","CA0190024","LANCASTER",-118.136,34.693,1
19762805,"11/22/2021 03:00:00 PM","11/22/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","26700 ISABELLA PKWY, CANYON COUNTRY, CA","26700 ISABELLA PKWY","CANYON COUNTRY",,"921-15892-0610","0610","15892","NO","CA0190006","SANTA CLARITA VALLEY",-118.492,34.418,1
19759401,"11/18/2021 10:00:00 AM","11/18/2021","VANDALISM","263","VANDALISM FELONY","4900 LAKEWOOD BLVD, LAKEWOOD, CA","4900 LAKEWOOD BLVD","LAKEWOOD",,"921-21112-1329","1329","21112","NO","CA0190013","LAKEWOOD",-118.142,33.847,2
19759660,"11/18/2021 04:30:00 PM","11/18/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","300 LAKEWOOD CENTER MALL, LAKEWOOD, CA 90712","300 LAKEWOOD CENTER MALL","LAKEWOOD","90712","921-21138-1329","1329","21138","NO","CA0190013","LAKEWOOD",-118.137,33.85,1
19760354,"11/10/2021 06:45:00 PM","11/19/2021","VANDALISM","263","VANDALISM FELONY","2500 E ADAMS ST, CARSON, CA 90810","2500 E ADAMS ST","CARSON","90810","921-11251-1622","1622","11251","NO","CA0190016","CARSON",-118.224,33.833,2
19764699,"11/24/2021 09:04:00 PM","11/26/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1100 N LA BREA AVE, WEST HOLLYWOOD, CA 90046","1100 N LA BREA AVE","WEST HOLLYWOOD","90046","921-05226-0973","0973","05226","NO","CA0190009","WEST HOLLYWOOD",-118.343,34.091,1
19757104,"11/16/2021 04:02:00 PM","11/16/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses",,,,,"921-12344-0494","0494","12344","NO","CA0190004","NORWALK",,,2
19764754,"11/25/2021 08:00:00 PM","11/26/2021","VANDALISM","261","VANDALISM MISD","700 EASTMONT AVE, LOS ANGELES, CA","700 EASTMONT AVE","LOS ANGELES",,"921-15862-0286","0286","15862","NO","CA0190002","EAST LOS ANGELES",-118.15,34.02,2
19764718,"11/25/2021 01:19:00 AM","11/26/2021","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","1300 HAVENHURST DR, WEST HOLLYWOOD, CA 90069","1300 HAVENHURST DR","WEST HOLLYWOOD","90069","921-05229-0975","0975","05229","NO","CA0190009","WEST HOLLYWOOD",-118.367,34.094,1
19758793,"11/17/2021 05:45:00 PM","11/17/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","28200 NEWHALL RANCH RD, VALENCIA, CA","28200 NEWHALL RANCH RD","VALENCIA",,"921-15673-0645","0645","15673","NO","CA0190006","SANTA CLARITA VALLEY",-118.576,34.441,1
19759964,"11/18/2021 08:35:00 PM","11/19/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","15000 DON JULIAN RD, INDUSTRY, CA 91746","15000 DON JULIAN RD","INDUSTRY","91746","921-11180-1413","1413","11180","NO","CA0190014","INDUSTRY",-117.973,34.022,1
19765777,"11/28/2021 09:50:00 AM","11/28/2021","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","7100 SANTA MONICA BLVD","WEST HOLLYWOOD",,"021-05252-0989","0989","05252","NO","CA0190009","WEST HOLLYWOOD",-118.344,34.09,1
19760262,"11/19/2021 11:05:00 AM","11/19/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","14100 MCCLURE AVE, PARAMOUNT, CA","14100 MCCLURE AVE","PARAMOUNT",,"021-21185-1365","1365","21185","NO","CA0190013","LAKEWOOD",-118.161,33.905,2
19759065,"11/18/2021 02:40:00 AM","11/18/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","23800 MCBEAN PKWY, VALENCIA, CA","23800 MCBEAN PKWY","VALENCIA",,"921-15698-0622","0622","15698","NO","CA0190006","SANTA CLARITA VALLEY",-118.553,34.397,2
19757355,"11/14/2021 02:00:00 PM","11/16/2021","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","12700 BLOOMFIELD AVE, NORWALK, CA 90650","12700 BLOOMFIELD AVE","NORWALK","90650","921-12351-0454","0454","12351","NO","CA0190004","NORWALK",-118.063,33.915,1
19764316,"11/25/2021 05:59:00 PM","11/26/2021","BURGLARY","062","BURGLARY, RESIDENCE: Night, Entry No Force","42800 21ST ST W, LANCASTER, CA 93536","42800 21ST ST W","LANCASTER","93536","921-19618-1127","1127","19618","NO","CA0190024","LANCASTER",-118.167,34.662,1
19759769,"11/18/2021 06:41:28 PM","11/18/2021","VEHICLE / BOATING LAWS","252","VEHICLE AND BOATING LAWS: Felony","24500 LYONS AVE, NEWHALL, CA","24500 LYONS AVE","NEWHALL",,"921-15725-0628","0628","15725","NO","CA0190006","SANTA CLARITA VALLEY",-118.563,34.377,2
19765737,"11/25/2021 03:15:00 PM","11/28/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","19600 MATHILDE LN, SAUGUS, CA","19600 MATHILDE LN","SAUGUS",,"921-16025-0669","0669","16025","NO","CA0190006","SANTA CLARITA VALLEY",-118.478,34.449,1
19766212,"11/28/2021 09:35:00 PM","11/28/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","3900 COTTONWOOD GROVE, CALABASAS, CA 91301","3900 COTTONWOOD GROVE","CALABASAS","91301","021-07048-2242","2242","07048","NO","CA0190022","MALIBU/LOST HILLS",-118.71,34.132,2
19767849,"11/30/2021 04:51:00 PM","11/30/2021","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","400 E PALMDALE BLVD, PALMDALE, CA","400 E PALMDALE BLVD","PALMDALE",,"921-15523-2611","2611","15523","NO","CA01900W9","PALMDALE",-118.122,34.579,2
19765891,"11/28/2021 01:34:28 PM","11/28/2021","ROBBERY","047","ROBBERY, STRONG-ARM: Other","5500 OLYMPIC BLVD, COMMERCE, CA 90040","5500 OLYMPIC BLVD","COMMERCE","90040","921-15942-0242","0242","15942","NO","CA0190002","EAST LOS ANGELES",-118.153,34.015,1
19765684,"11/28/2021 06:18:00 AM","11/28/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1800 W AVENUE J-12, LANCASTER, CA","1800 W AVENUE J-12","LANCASTER",,"921-19720-1127","1127","19720","NO","CA0190024","LANCASTER",-118.162,34.678,1
19765381,"11/27/2021 04:00:00 PM","11/27/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","GARFIELD AVE AND RANDOLPH ST, COMMERCE, CA 90040","GARFIELD AVE AND RANDOLPH ST","COMMERCE","90040","921-15896-0246","0246","15896","NO","CA0190002","EAST LOS ANGELES",-118.144,33.977,1
19761462,"11/20/2021 10:35:00 PM","11/20/2021","VANDALISM","263","VANDALISM FELONY","4800 DURFEE AVE, PICO RIVERA, CA","4800 DURFEE AVE","PICO RIVERA",,"921-06695-1512","1512","06695","NO","CA0190015","PICO RIVERA",-118.078,34.001,2
19764152,"11/13/2021 05:00:00 PM","11/25/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","19100 PILARIO ST, ROWLAND HEIGHTS, CA 91748","19100 PILARIO ST","ROWLAND HEIGHTS","91748","921-80122-2935","2935","80122","NO","CA0190020","WALNUT",-117.885,33.985,2
19762287,"11/21/2021 10:15:00 PM","11/22/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14700 ALONDRA BLVD, LA MIRADA, CA","14700 ALONDRA BLVD","LA MIRADA",,"921-12653-0466","0466","12653","NO","CA0190004","NORWALK",-118.018,33.887,1
19765858,"11/28/2021 03:45:00 AM","11/28/2021","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","2000 LOMITA PARK PL, LOMITA, CA 90717","2000 LOMITA PARK PL","LOMITA","90717","921-03837-1710","1710","03837","NO","CA0190017","LOMITA",-118.316,33.803,1
19762677,"11/22/2021 03:40:00 PM","11/22/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","23800 MALIBU RD, MALIBU, CA","23800 MALIBU RD","MALIBU",,"921-06975-1014","1014","06975","NO","CA0190022","MALIBU/LOST HILLS",-118.693,34.034,1
19762555,"11/20/2021 01:30:00 PM","11/22/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","LA POMELO RD AND IMPERIAL HWY, LA MIRADA, CA","LA POMELO RD AND IMPERIAL HWY","LA MIRADA",,"921-12669-0463","0463","12669","NO","CA0190004","NORWALK",-117.996,33.917,1
19755357,"11/13/2021 09:50:00 PM","11/13/2021","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","13900 BROADWAY ST, LOS ANGELES, CA 90061","13900 BROADWAY ST","LOS ANGELES","90061","021-15197-2141","2141","15197","YES","CA01900V3","CENTURY",-118.277,33.904,1
19767940,"11/30/2021 01:40:00 PM","11/30/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","18200 GALE AVE, INDUSTRY, CA","18200 GALE AVE","INDUSTRY",,"921-11543-1416","1416","11543","NO","CA0190014","INDUSTRY",-117.908,33.994,1
19762749,"11/21/2021 01:30:00 PM","11/22/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","18700 PACIFIC COAST HWY, MALIBU, CA","18700 PACIFIC COAST HWY","MALIBU",,"921-06978-1029","1029","06978","NO","CA0190022","MALIBU/LOST HILLS",-118.581,34.039,1
19764386,"11/25/2021 09:30:00 PM","11/26/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","12300 LA POMELO RD, LA MIRADA, CA","12300 LA POMELO RD","LA MIRADA",,"921-12748-0463","0463","12748","NO","CA0190004","NORWALK",-117.996,33.918,1
19767999,"11/30/2021 02:30:00 PM","11/30/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4800 137TH ST, HAWTHORNE, CA","4800 137TH ST","HAWTHORNE",,"921-09322-0385","0385","09322","NO","CA0190003","SOUTH LOS ANGELES",-118.363,33.907,1
19763818,"11/25/2021 02:00:00 AM","11/25/2021","LARCENY THEFT","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","42100 SIERRA HWY, LANCASTER, CA","42100 SIERRA HWY","LANCASTER",,"921-19576-1124","1124","19576","NO","CA0190024","LANCASTER",-118.129,34.648,1
19770536,"12/03/2021 12:00:00 PM","12/03/2021","VANDALISM","261","VANDALISM MISD","1100 SLAUSON AVE, LOS ANGELES, CA 90011","1100 SLAUSON AVE","LOS ANGELES","90011","921-15995-2171","2171","15995","NO","CA01900V3","CENTURY",-118.256,33.989,2
19769810,"12/02/2021 02:37:02 PM","12/02/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van",,,,,"921-13694-2840","2840","13694","NO","CA0190042","COMPTON",,,1
19769317,"12/02/2021 05:22:21 AM","12/02/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van",,,,,"921-13656-2822","2822","13656","NO","CA0190042","COMPTON",,,1
19767494,"11/30/2021 09:22:30 AM","11/30/2021","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","900 W SEPULVEDA BLVD, CARSON, CA 90745","900 W SEPULVEDA BLVD","CARSON","90745","921-11519-1697","1697","11519","NO","CA0190016","CARSON",-118.256,33.808,1
19774917,"12/02/2021 03:15:00 PM","12/08/2021","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","5800 EASTERN AVE, COMMERCE, CA 90040","5800 EASTERN AVE","COMMERCE","90040","921-16505-0246","0246","16505","NO","CA0190002","EAST LOS ANGELES",-118.162,33.985,1
19774814,"12/08/2021 12:23:00 PM","12/08/2021","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","WILMINGTON AVE AND DOMINGUEZ ST, CARSON, CA","WILMINGTON AVE AND DOMINGUEZ ST","CARSON",,"921-11797-1621","1621","11797","NO","CA0190016","CARSON",-118.236,33.839,2
19759971,"10/26/2021 11:00:00 PM","11/19/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","LANGHORN ST AND LA MOUR CT, LANCASTER, CA","LANGHORN ST AND LA MOUR CT","LANCASTER",,"921-19309-1135","1135","19309","NO","CA0190024","LANCASTER",-118.091,34.698,1
19774782,"12/08/2021 11:24:00 AM","12/08/2021","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","21700 GATEWAY CENTER DR, DIAMOND BAR, CA 91765","21700 GATEWAY CENTER DR","DIAMOND BAR","91765","921-08339-2924","2924","08339","NO","CA0190020","WALNUT",-117.833,34.001,2
19775378,"12/05/2021 10:30:00 PM","12/08/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","25TH ST E AND PALMDALE BLVD, PALMDALE, CA","25TH ST E AND PALMDALE BLVD","PALMDALE",,"921-15938-2608","2608","15938","NO","CA01900W9","PALMDALE",-118.085,34.58,1
19776364,"12/09/2021 05:00:00 AM","12/09/2021","VANDALISM","261","VANDALISM MISD","300 S GERHART AVE, LOS ANGELES, CA 90022","300 S GERHART AVE","LOS ANGELES","90022","921-16583-0285","0285","16583","NO","CA0190002","EAST LOS ANGELES",-118.143,34.029,2
19768574,"11/19/2021 02:45:00 PM","12/01/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","CAMP PLENTY AND PLEASANTDALE ST, CANYON COUNTRY, CA","CAMP PLENTY AND PLEASANTDALE ST","CANYON COUNTRY",,"921-16154-0612","0612","16154","NO","CA0190006","SANTA CLARITA VALLEY",-118.476,34.42,2
19775896,"11/27/2021 11:30:00 PM","12/09/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","4800 SHEILA ST, COMMERCE, CA 90040","4800 SHEILA ST","COMMERCE","90040","921-16550-0243","0243","16550","NO","CA0190002","EAST LOS ANGELES",-118.172,34.003,1
19761175,"11/20/2021 01:30:00 AM","11/20/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14500 CLARKDALE AVE, NORWALK, CA 90650","14500 CLARKDALE AVE","NORWALK","90650","921-12585-0456","0456","12585","NO","CA0190004","NORWALK",-118.08,33.898,1
19764791,"11/26/2021 05:39:00 PM","11/26/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","921-02263-5640","5640","02263","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19765566,"11/27/2021 11:00:00 PM","11/27/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","23300 PARK SORRENTO ST, CALABASAS, CA 91302","23300 PARK SORRENTO ST","CALABASAS","91302","021-07031-2248","2248","07031","NO","CA0190022","MALIBU/LOST HILLS",-118.637,34.156,2
19759293,"11/18/2021 10:30:00 AM","11/18/2021","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","6500 WHITTIER BLVD, LOS ANGELES, CA 90022","6500 WHITTIER BLVD","LOS ANGELES","90022","021-01133-3680","3680","01133","NO","CA0190036","NARCOTICS BUREAU",-118.132,34.015,2
19766776,"11/24/2021 12:55:00 AM","11/29/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","1200 GRAND AVE, WALNUT, CA 91789","1200 GRAND AVE","WALNUT","91789","021-08117-2910","2910","08117","NO","CA0190020","WALNUT",-117.848,34.043,2
19772343,"12/06/2021 01:45:00 AM","12/06/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","800 GRAND AVE, DIAMOND BAR, CA 91765","800 GRAND AVE","DIAMOND BAR","91765","921-08286-2922","2922","08286","NO","CA0190020","WALNUT",-117.82,34.005,1
19770942,"12/03/2021 09:45:00 PM","12/03/2021","VANDALISM","263","VANDALISM FELONY","700 STIMSON AVE, LA PUENTE, CA","700 STIMSON AVE","LA PUENTE",,"921-11665-1434","1434","11665","NO","CA0190014","INDUSTRY",-117.953,34.012,2
19760169,"11/19/2021 01:07:30 AM","11/19/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","8900 HERMOSA DR, TEMPLE CITY, CA 91780","8900 HERMOSA DR","TEMPLE CITY","91780","921-11898-0521","0521","11898","NO","CA0190005","TEMPLE",-118.074,34.106,1
19767112,"11/26/2021 06:00:00 AM","11/29/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","27800 SYCAMORE CREEK DR, VALENCIA, CA 91354","27800 SYCAMORE CREEK DR","VALENCIA","91354","921-16086-0642","0642","16086","NO","CA0190006","SANTA CLARITA VALLEY",-118.536,34.458,1
19763036,"11/23/2021 03:28:00 PM","11/23/2021","VANDALISM","262","VANDALISM: Vandalism Jail",,,,,"921-02625-5800","5800","02625","NO","CA01900U2","TTCF",,,2
19766579,"11/20/2021 01:17:00 PM","11/29/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","18400 ROCKY CT, ROWLAND HEIGHTS, CA 91748","18400 ROCKY CT","ROWLAND HEIGHTS","91748","921-08113-2932","2932","08113","NO","CA0190020","WALNUT",-117.904,33.977,1
19757683,"10/14/2021 09:15:30 PM","11/16/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","5600 MAYWOOD AVE, MAYWOOD, CA 90270","5600 MAYWOOD AVE","MAYWOOD","90270","921-15435-0250","0250","15435","NO","CA0190002","EAST LOS ANGELES",-118.203,33.991,2
19759835,"11/16/2021 06:00:00 PM","11/18/2021","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","13900 MCGEE DR, WHITTIER, CA","13900 MCGEE DR","WHITTIER",,"921-12492-0491","0491","12492","NO","CA0190004","NORWALK",-118.032,33.948,1
19759123,"11/18/2021 06:42:00 AM","11/18/2021","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","GARVEY AVE AND COGSWELL RD, EL MONTE, CA","GARVEY AVE AND COGSWELL RD","EL MONTE",,"921-01467-6112","6112","01467","NO","CA01900V6","METROLINK BUREAU",-118.018,34.062,2
19756657,"11/15/2021 12:30:00 PM","11/15/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","20700 S AVALON BLVD, CARSON, CA","20700 S AVALON BLVD","CARSON",,"921-11094-1619","1619","11094","NO","CA0190016","CARSON",-118.262,33.844,1
19771111,"12/04/2021 01:30:00 AM","12/04/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","44900 11TH ST E, LANCASTER, CA","44900 11TH ST E","LANCASTER",,"921-20098-1135","1135","20098","NO","CA0190024","LANCASTER",-118.11,34.7,1
19773175,"12/07/2021 02:14:49 AM","12/07/2021","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","11500 CARSON ST, LAKEWOOD, CA 90712","11500 CARSON ST","LAKEWOOD","90712","021-22114-1325","1325","22114","NO","CA0190013","LAKEWOOD",-118.087,33.831,1
19760203,"11/19/2021 09:25:00 AM","11/19/2021","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","4400 BRIERCREST AVE, LAKEWOOD, CA 90713","4400 BRIERCREST AVE","LAKEWOOD","90713","921-21182-1324","1324","21182","NO","CA0190013","LAKEWOOD",-118.123,33.837,2
19760891,"08/19/2021 04:50:00 PM","11/20/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","5600 ROCKET ST, LAKEWOOD, CA 90713","5600 ROCKET ST","LAKEWOOD","90713","921-21229-1322","1322","21229","NO","CA0190013","LAKEWOOD",-118.122,33.86,2
