DATE OCC,AREA,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2021,16,Foothill,2,890,FAILURE TO YIELD,17
2020,06,Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),423
2021,08,West LA,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2022,13,Newton,2,954,CONTRIBUTING,3
2021,19,Mission,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",476
2020,07,Wilshire,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,13
2021,17,Devonshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),422
2022,09,Van Nuys,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",96
2022,13,Newton,2,435,LYNCHING,1
2020,07,Wilshire,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,33
2022,02,Rampart,1,820,ORAL COPULATION,7
2020,03,Southwest,1,820,ORAL COPULATION,10
2022,05,Harbor,1,443,SHOPLIFTING - ATTEMPT,2
2022,04,Hollenbeck,1,210,ROBBERY,260
2022,21,Topanga,1,648,ARSON,16
2021,12,77th Street,1,443,SHOPLIFTING - ATTEMPT,2
2020,05,Harbor,2,946,OTHER MISCELLANEOUS CRIME,56
2021,12,77th Street,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",775
2020,03,Southwest,2,949,ILLEGAL DUMPING,1
2021,08,West LA,2,903,CONTEMPT OF COURT,8
2021,19,Mission,2,763,STALKING,16
2021,17,Devonshire,2,903,CONTEMPT OF COURT,18
2022,04,Hollenbeck,2,900,VIOLATION OF COURT ORDER,73
2020,11,Northeast,2,888,TRESPASSING,144
2022,20,Olympic,2,931,"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",1
2022,08,West LA,1,648,ARSON,21
2021,10,West Valley,2,944,CONSPIRACY,1
2021,06,Hollywood,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",25
2021,12,77th Street,2,813,CHILD ANNOYING (17YRS & UNDER),10
2020,16,Foothill,2,903,CONTEMPT OF COURT,95
2020,20,Olympic,1,820,ORAL COPULATION,7
2022,01,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1072
2020,05,Harbor,1,510,VEHICLE - STOLEN,1095
2021,18,Southeast,2,237,CHILD NEGLECT (SEE 300 W.I.C.),15
2020,01,Central,1,350,"THEFT, PERSON",136
2020,20,Olympic,2,922,CHILD STEALING,1
2020,08,West LA,2,932,PEEPING TOM,7
2020,14,Pacific,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",376
2021,16,Foothill,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,102
2022,15,N Hollywood,1,352,PICKPOCKET,6
2020,20,Olympic,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,4
2022,21,Topanga,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",458
2022,14,Pacific,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",4
2022,10,West Valley,2,662,"BUNCO, GRAND THEFT",87
2022,01,Central,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,21
2022,06,Hollywood,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",3
2020,20,Olympic,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",15
2022,04,Hollenbeck,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,7
2021,06,Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),378
2021,06,Hollywood,2,903,CONTEMPT OF COURT,2
2021,02,Rampart,1,648,ARSON,33
2021,12,77th Street,2,928,THREATENING PHONE CALLS/LETTERS,9
2020,07,Wilshire,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",4
2020,13,Newton,1,471,TILL TAP - PETTY ($950 & UNDER),1
2021,19,Mission,1,352,PICKPOCKET,4
2022,12,77th Street,1,820,ORAL COPULATION,16
2020,15,N Hollywood,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2022,14,Pacific,2,900,VIOLATION OF COURT ORDER,70
2022,16,Foothill,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",375
2021,15,N Hollywood,1,350,"THEFT, PERSON",23
2021,02,Rampart,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",4
2021,03,Southwest,2,920,KIDNAPPING - GRAND ATTEMPT,3
2022,11,Northeast,2,762,LEWD CONDUCT,3
2020,03,Southwest,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2021,18,Southeast,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",7
2020,13,Newton,1,520,VEHICLE - ATTEMPT STOLEN,35
2022,15,N Hollywood,1,510,VEHICLE - STOLEN,946
2021,05,Harbor,2,949,ILLEGAL DUMPING,4
2022,10,West Valley,2,753,DISCHARGE FIREARMS/SHOTS FIRED,17
2021,18,Southeast,1,330,BURGLARY FROM VEHICLE,343
2022,14,Pacific,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),28
2020,21,Topanga,2,237,CHILD NEGLECT (SEE 300 W.I.C.),4
2022,17,Devonshire,2,933,PROWLER,3
2020,17,Devonshire,1,220,ATTEMPTED ROBBERY,10
2021,10,West Valley,2,666,"BUNCO, ATTEMPT",2
2022,01,Central,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",4
2021,21,Topanga,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),5
2022,16,Foothill,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",2
2020,02,Rampart,2,946,OTHER MISCELLANEOUS CRIME,59
2020,14,Pacific,2,763,STALKING,3
2021,01,Central,1,451,PURSE SNATCHING - ATTEMPT,1
2022,13,Newton,1,330,BURGLARY FROM VEHICLE,586
2020,15,N Hollywood,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",81
2021,13,Newton,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",43
2020,19,Mission,2,901,VIOLATION OF RESTRAINING ORDER,240
2021,21,Topanga,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,17
2021,21,Topanga,2,814,CHILD PORNOGRAPHY,2
2022,04,Hollenbeck,1,480,BIKE - STOLEN,6
2021,12,77th Street,2,354,THEFT OF IDENTITY,502
2021,13,Newton,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,594
2021,03,Southwest,1,310,BURGLARY,458
2021,14,Pacific,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,3
2022,17,Devonshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,149
2021,12,77th Street,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2022,02,Rampart,2,354,THEFT OF IDENTITY,1114
2022,11,Northeast,1,310,BURGLARY,594
2022,06,Hollywood,2,237,CHILD NEGLECT (SEE 300 W.I.C.),7
2022,04,Hollenbeck,2,625,OTHER ASSAULT,30
2020,01,Central,2,624,BATTERY - SIMPLE ASSAULT,1340
2020,03,Southwest,1,510,VEHICLE - STOLEN,1067
2021,19,Mission,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,4
2021,01,Central,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,232
2022,19,Mission,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),470
2021,20,Olympic,2,946,OTHER MISCELLANEOUS CRIME,61
2022,07,Wilshire,2,890,FAILURE TO YIELD,5
2021,07,Wilshire,1,487,BOAT - STOLEN,1
2021,07,Wilshire,1,310,BURGLARY,754
2020,07,Wilshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,325
2021,11,Northeast,1,510,VEHICLE - STOLEN,1194
2020,05,Harbor,2,890,FAILURE TO YIELD,20
2022,19,Mission,1,121,"RAPE, FORCIBLE",37
2021,17,Devonshire,2,625,OTHER ASSAULT,45
2020,20,Olympic,2,625,OTHER ASSAULT,50
2020,12,77th Street,2,625,OTHER ASSAULT,77
2022,12,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,375
2021,05,Harbor,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1
2020,14,Pacific,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2022,09,Van Nuys,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),206
2020,19,Mission,2,438,RECKLESS DRIVING,3
2020,16,Foothill,2,354,THEFT OF IDENTITY,323
2021,12,77th Street,2,647,THROWING OBJECT AT MOVING VEHICLE,6
2021,12,77th Street,2,623,BATTERY POLICE (SIMPLE),77
2021,12,77th Street,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),40
2022,13,Newton,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",5
2020,15,N Hollywood,1,441,THEFT PLAIN - ATTEMPT,6
2022,14,Pacific,2,756,WEAPONS POSSESSION/BOMBING,1
2022,18,Southeast,2,625,OTHER ASSAULT,25
2021,08,West LA,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,13
2022,11,Northeast,1,352,PICKPOCKET,29
2021,15,N Hollywood,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),194
2021,19,Mission,1,351,PURSE SNATCHING,1
2021,15,N Hollywood,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,5
2022,05,Harbor,1,110,CRIMINAL HOMICIDE,17
2021,11,Northeast,2,434,FALSE IMPRISONMENT,4
2022,15,N Hollywood,2,354,THEFT OF IDENTITY,909
2020,20,Olympic,2,920,KIDNAPPING - GRAND ATTEMPT,3
2021,01,Central,2,439,FALSE POLICE REPORT,1
2022,19,Mission,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1
2021,21,Topanga,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),283
2022,21,Topanga,2,438,RECKLESS DRIVING,1
2020,08,West LA,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2020,14,Pacific,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,20
2022,05,Harbor,1,310,BURGLARY,505
2022,17,Devonshire,1,487,BOAT - STOLEN,5
2022,10,West Valley,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,21
2020,12,77th Street,1,480,BIKE - STOLEN,11
2021,02,Rampart,1,330,BURGLARY FROM VEHICLE,589
2020,05,Harbor,1,352,PICKPOCKET,4
2021,16,Foothill,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),14
2021,01,Central,1,648,ARSON,56
2022,07,Wilshire,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",612
2022,12,77th Street,2,870,CHILD ABANDONMENT,1
2020,16,Foothill,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",458
2021,17,Devonshire,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),173
2020,09,Van Nuys,1,210,ROBBERY,191
2021,01,Central,2,900,VIOLATION OF COURT ORDER,33
2022,20,Olympic,2,922,CHILD STEALING,1
2021,10,West Valley,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,193
2021,06,Hollywood,2,237,CHILD NEGLECT (SEE 300 W.I.C.),10
2022,16,Foothill,2,664,"BUNCO, PETTY THEFT",11
2022,05,Harbor,2,943,CRUELTY TO ANIMALS,2
2022,06,Hollywood,2,753,DISCHARGE FIREARMS/SHOTS FIRED,17
2020,11,Northeast,1,820,ORAL COPULATION,12
2022,07,Wilshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),456
2021,12,77th Street,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,16
2021,20,Olympic,2,901,VIOLATION OF RESTRAINING ORDER,117
2020,01,Central,1,450,THEFT FROM PERSON - ATTEMPT,3
2022,15,N Hollywood,2,666,"BUNCO, ATTEMPT",4
2020,11,Northeast,1,485,BIKE - ATTEMPTED STOLEN,1
2022,20,Olympic,2,647,THROWING OBJECT AT MOVING VEHICLE,5
2022,08,West LA,2,890,FAILURE TO YIELD,2
2020,17,Devonshire,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1
2021,01,Central,1,352,PICKPOCKET,30
2022,12,77th Street,2,756,WEAPONS POSSESSION/BOMBING,1
2022,14,Pacific,2,762,LEWD CONDUCT,8
2020,12,77th Street,2,662,"BUNCO, GRAND THEFT",48
2022,04,Hollenbeck,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,131
2020,09,Van Nuys,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",229
2021,14,Pacific,2,438,RECKLESS DRIVING,2
2021,18,Southeast,1,510,VEHICLE - STOLEN,1651
2021,04,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),307
2021,04,Hollenbeck,1,450,THEFT FROM PERSON - ATTEMPT,4
2021,20,Olympic,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),306
2022,17,Devonshire,2,649,DOCUMENT FORGERY / STOLEN FELONY,41
2020,02,Rampart,1,220,ATTEMPTED ROBBERY,78
2020,06,Hollywood,2,755,BOMB SCARE,8
2021,20,Olympic,2,805,PIMPING,4
2020,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,3
2022,12,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),374
2021,08,West LA,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",5
2021,03,Southwest,2,661,UNAUTHORIZED COMPUTER ACCESS,4
2021,05,Harbor,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",622
2021,14,Pacific,2,922,CHILD STEALING,1
2021,12,77th Street,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,13
2020,11,Northeast,1,310,BURGLARY,615
2021,05,Harbor,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,17
2020,07,Wilshire,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1
2021,14,Pacific,2,886,DISTURBING THE PEACE,21
2022,01,Central,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2020,02,Rampart,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",49
2022,20,Olympic,1,761,BRANDISH WEAPON,189
2021,20,Olympic,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2020,15,N Hollywood,1,473,"THEFT, COIN MACHINE - GRAND ($950.01 & OVER)",1
2021,09,Van Nuys,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),22
2020,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,3
2020,15,N Hollywood,1,110,CRIMINAL HOMICIDE,11
2021,20,Olympic,1,121,"RAPE, FORCIBLE",45
2021,06,Hollywood,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",128
2020,12,77th Street,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,54
2020,01,Central,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",79
2021,17,Devonshire,2,762,LEWD CONDUCT,3
2020,15,N Hollywood,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,6
2022,02,Rampart,2,888,TRESPASSING,105
2021,08,West LA,1,330,BURGLARY FROM VEHICLE,822
2021,17,Devonshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",297
2020,04,Hollenbeck,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,17
2020,14,Pacific,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,9
2021,18,Southeast,2,647,THROWING OBJECT AT MOVING VEHICLE,4
2021,02,Rampart,2,623,BATTERY POLICE (SIMPLE),19
2020,12,77th Street,2,910,KIDNAPPING,25
2021,05,Harbor,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),350
2020,04,Hollenbeck,2,901,VIOLATION OF RESTRAINING ORDER,164
2021,21,Topanga,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,2
2022,04,Hollenbeck,2,928,THREATENING PHONE CALLS/LETTERS,2
2020,02,Rampart,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",6
2020,17,Devonshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),426
2021,14,Pacific,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,3
2021,01,Central,2,756,WEAPONS POSSESSION/BOMBING,1
2021,04,Hollenbeck,2,922,CHILD STEALING,4
2022,06,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",764
2021,18,Southeast,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,57
2020,13,Newton,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",36
2022,13,Newton,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,8
2022,14,Pacific,1,210,ROBBERY,237
2022,15,N Hollywood,2,624,BATTERY - SIMPLE ASSAULT,714
2020,19,Mission,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",185
2020,13,Newton,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2021,05,Harbor,2,943,CRUELTY TO ANIMALS,1
2022,04,Hollenbeck,1,441,THEFT PLAIN - ATTEMPT,5
2022,15,N Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",443
2020,14,Pacific,2,664,"BUNCO, PETTY THEFT",21
2020,04,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),338
2020,12,77th Street,2,664,"BUNCO, PETTY THEFT",27
2021,18,Southeast,2,649,DOCUMENT FORGERY / STOLEN FELONY,8
2020,16,Foothill,1,480,BIKE - STOLEN,13
2021,15,N Hollywood,2,888,TRESPASSING,195
2020,20,Olympic,2,237,CHILD NEGLECT (SEE 300 W.I.C.),10
2021,20,Olympic,2,920,KIDNAPPING - GRAND ATTEMPT,4
2022,08,West LA,1,220,ATTEMPTED ROBBERY,12
2021,03,Southwest,1,210,ROBBERY,449
2021,01,Central,1,210,ROBBERY,676
2022,06,Hollywood,2,622,BATTERY ON A FIREFIGHTER,8
2020,01,Central,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2020,02,Rampart,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2021,03,Southwest,1,251,SHOTS FIRED AT INHABITED DWELLING,54
2021,09,Van Nuys,2,850,INDECENT EXPOSURE,7
2020,15,N Hollywood,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2021,14,Pacific,1,251,SHOTS FIRED AT INHABITED DWELLING,9
2022,12,77th Street,2,763,STALKING,12
2020,21,Topanga,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2021,05,Harbor,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),24
2022,12,77th Street,2,439,FALSE POLICE REPORT,1
2022,02,Rampart,2,647,THROWING OBJECT AT MOVING VEHICLE,9
2022,15,N Hollywood,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",3
2021,05,Harbor,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,193
2022,19,Mission,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",79
2020,13,Newton,1,480,BIKE - STOLEN,16
2021,12,77th Street,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,13
2020,01,Central,2,625,OTHER ASSAULT,123
2020,03,Southwest,1,450,THEFT FROM PERSON - ATTEMPT,5
2020,13,Newton,2,661,UNAUTHORIZED COMPUTER ACCESS,1
2022,03,Southwest,1,648,ARSON,17
2022,13,Newton,1,352,PICKPOCKET,45
2020,15,N Hollywood,2,910,KIDNAPPING,6
2021,06,Hollywood,1,310,BURGLARY,608
2022,11,Northeast,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",96
2021,11,Northeast,2,664,"BUNCO, PETTY THEFT",11
2022,19,Mission,1,440,THEFT PLAIN - PETTY ($950 & UNDER),259
2022,15,N Hollywood,2,903,CONTEMPT OF COURT,282
2020,03,Southwest,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,17
2022,01,Central,2,762,LEWD CONDUCT,13
2022,15,N Hollywood,1,350,"THEFT, PERSON",18
2021,13,Newton,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),3
2021,13,Newton,2,910,KIDNAPPING,10
2020,14,Pacific,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",636
2020,12,77th Street,2,647,THROWING OBJECT AT MOVING VEHICLE,9
2022,09,Van Nuys,2,903,CONTEMPT OF COURT,10
2022,05,Harbor,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,152
2022,17,Devonshire,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),135
2021,12,77th Street,2,814,CHILD PORNOGRAPHY,6
2020,06,Hollywood,1,761,BRANDISH WEAPON,212
2020,11,Northeast,1,210,ROBBERY,187
2021,11,Northeast,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,7
2022,16,Foothill,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",7
2021,20,Olympic,2,354,THEFT OF IDENTITY,510
2020,04,Hollenbeck,2,928,THREATENING PHONE CALLS/LETTERS,1
2020,04,Hollenbeck,1,510,VEHICLE - STOLEN,1302
2020,16,Foothill,2,813,CHILD ANNOYING (17YRS & UNDER),9
2020,09,Van Nuys,2,880,DISRUPT SCHOOL,1
2020,10,West Valley,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,26
2022,02,Rampart,2,625,OTHER ASSAULT,51
2022,21,Topanga,2,237,CHILD NEGLECT (SEE 300 W.I.C.),10
2021,06,Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,121
2020,20,Olympic,1,121,"RAPE, FORCIBLE",53
2021,13,Newton,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,24
2021,12,77th Street,1,471,TILL TAP - PETTY ($950 & UNDER),1
2022,06,Hollywood,2,354,THEFT OF IDENTITY,629
2021,17,Devonshire,1,820,ORAL COPULATION,4
2022,10,West Valley,2,850,INDECENT EXPOSURE,13
2020,05,Harbor,2,933,PROWLER,1
2021,01,Central,2,903,CONTEMPT OF COURT,7
2022,14,Pacific,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,2
2021,06,Hollywood,1,210,ROBBERY,570
2021,01,Central,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,31
2021,14,Pacific,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,17
2022,11,Northeast,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),2
2022,10,West Valley,2,237,CHILD NEGLECT (SEE 300 W.I.C.),28
2020,05,Harbor,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",3
2020,03,Southwest,2,814,CHILD PORNOGRAPHY,5
2020,09,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,659
2022,12,77th Street,1,122,"RAPE, ATTEMPTED",4
2021,11,Northeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,196
2020,15,N Hollywood,2,354,THEFT OF IDENTITY,561
2022,05,Harbor,2,439,FALSE POLICE REPORT,2
2021,08,West LA,1,510,VEHICLE - STOLEN,705
2021,16,Foothill,2,932,PEEPING TOM,1
2020,05,Harbor,1,440,THEFT PLAIN - PETTY ($950 & UNDER),409
2020,12,77th Street,1,113,"MANSLAUGHTER, NEGLIGENT",1
2020,01,Central,1,122,"RAPE, ATTEMPTED",5
2021,03,Southwest,1,820,ORAL COPULATION,10
2021,19,Mission,2,922,CHILD STEALING,3
2021,07,Wilshire,2,622,BATTERY ON A FIREFIGHTER,2
2020,14,Pacific,2,886,DISTURBING THE PEACE,32
2020,15,N Hollywood,1,121,"RAPE, FORCIBLE",32
2020,03,Southwest,2,756,WEAPONS POSSESSION/BOMBING,1
2021,19,Mission,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),297
2021,20,Olympic,1,441,THEFT PLAIN - ATTEMPT,6
2020,06,Hollywood,1,330,BURGLARY FROM VEHICLE,687
2020,09,Van Nuys,1,480,BIKE - STOLEN,94
2020,21,Topanga,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2021,13,Newton,1,820,ORAL COPULATION,6
2022,11,Northeast,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),13
2021,07,Wilshire,2,623,BATTERY POLICE (SIMPLE),23
2022,16,Foothill,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",14
2020,11,Northeast,1,761,BRANDISH WEAPON,108
2021,20,Olympic,2,763,STALKING,7
2022,11,Northeast,2,942,BRIBERY,1
2020,04,Hollenbeck,2,647,THROWING OBJECT AT MOVING VEHICLE,9
2021,11,Northeast,1,450,THEFT FROM PERSON - ATTEMPT,3
2020,16,Foothill,2,860,BATTERY WITH SEXUAL CONTACT,30
2020,12,77th Street,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",67
2020,01,Central,2,664,"BUNCO, PETTY THEFT",21
2020,04,Hollenbeck,2,755,BOMB SCARE,1
2020,06,Hollywood,2,762,LEWD CONDUCT,9
2020,16,Foothill,2,949,ILLEGAL DUMPING,3
2020,10,West Valley,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,15
2022,14,Pacific,2,933,PROWLER,7
2021,06,Hollywood,2,623,BATTERY POLICE (SIMPLE),62
2021,16,Foothill,1,820,ORAL COPULATION,6
2020,21,Topanga,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2020,11,Northeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,173
2022,09,Van Nuys,1,480,BIKE - STOLEN,40
2022,20,Olympic,1,310,BURGLARY,744
2022,03,Southwest,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),17
2021,05,Harbor,2,922,CHILD STEALING,3
2022,12,77th Street,1,330,BURGLARY FROM VEHICLE,300
2020,05,Harbor,2,439,FALSE POLICE REPORT,2
2020,19,Mission,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",26
2020,18,Southeast,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",11
2022,09,Van Nuys,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",366
2020,16,Foothill,1,487,BOAT - STOLEN,9
2022,21,Topanga,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,12
2021,11,Northeast,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",8
2021,05,Harbor,1,351,PURSE SNATCHING,3
2021,16,Foothill,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,7
2021,17,Devonshire,1,121,"RAPE, FORCIBLE",27
2021,06,Hollywood,2,910,KIDNAPPING,20
